engine_id,cycle,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,op_setting_1,op_setting_2,op_setting_3,cluster,RUL_pred,label_pred
63,105,-0.0019,0.0001,100.0,518.67,642.84,1589.76,1416.22,14.62,21.61,552.96,2388.1,9045.71,1.3,47.5,521.57,2388.13,8126.9,8.4122,0.03,393,2388,100.0,38.95,23.375,4,156.16,0
63,106,-0.0006,-0.0002,100.0,518.67,642.73,1592.02,1413.76,14.62,21.61,553.5,2388.09,9050.76,1.3,47.49,521.76,2388.13,8127.32,8.489,0.03,394,2388,100.0,38.72,23.2696,4,126.12,0
63,107,-0.001,0.0001,100.0,518.67,642.44,1593.29,1403.85,14.62,21.61,554.32,2388.12,9051.09,1.3,47.57,521.82,2388.09,8129.41,8.4387,0.03,392,2388,100.0,38.95,23.3087,2,138.86,0
63,108,-0.0001,-0.0002,100.0,518.67,642.62,1587.89,1403.09,14.62,21.61,552.93,2388.13,9053.04,1.3,47.54,520.97,2388.13,8129.78,8.4425,0.03,393,2388,100.0,38.8,23.348,4,145.2,0
63,109,0.0005,-0.0001,100.0,518.67,642.68,1589.17,1404.35,14.62,21.61,553.2,2388.06,9046.47,1.3,47.66,521.11,2388.15,8132.1,8.4472,0.03,393,2388,100.0,38.89,23.2987,4,127.43,0
63,110,0.0018,0.0003,100.0,518.67,642.19,1589.18,1406.03,14.62,21.61,553.72,2388.16,9042.62,1.3,47.6,521.51,2388.11,8126.86,8.4757,0.03,393,2388,100.0,38.9,23.3109,4,156.59,0
63,111,-0.0041,-0.0001,100.0,518.67,642.46,1583.78,1407.23,14.62,21.61,554.1,2388.08,9047.39,1.3,47.51,521.11,2388.17,8132.0,8.4893,0.03,393,2388,100.0,38.89,23.3951,4,135.81,0
63,112,0.0019,0.0,100.0,518.67,642.56,1587.47,1414.42,14.62,21.61,553.17,2388.12,9056.0,1.3,47.58,521.47,2388.14,8130.96,8.4462,0.03,393,2388,100.0,38.8,23.3024,4,123.63,0
63,113,0.0015,0.0002,100.0,518.67,642.83,1589.58,1412.05,14.62,21.61,553.16,2388.07,9051.27,1.3,47.62,521.19,2388.1,8135.06,8.4174,0.03,392,2388,100.0,38.86,23.384,4,134.73,0
63,114,0.0013,0.0,100.0,518.67,642.06,1582.04,1404.77,14.62,21.61,553.54,2388.13,9053.08,1.3,47.39,521.43,2388.07,8129.73,8.4481,0.03,394,2388,100.0,38.77,23.2505,4,152.23,0
63,115,0.0003,-0.0002,100.0,518.67,642.7,1589.34,1409.89,14.62,21.61,553.99,2388.1,9046.55,1.3,47.59,521.93,2388.16,8130.29,8.4569,0.03,393,2388,100.0,38.92,23.3294,4,135.95,0
63,116,-0.0034,0.0002,100.0,518.67,642.86,1588.16,1410.01,14.62,21.61,553.21,2388.1,9055.19,1.3,47.49,521.74,2388.12,8125.72,8.4361,0.03,393,2388,100.0,38.77,23.2179,4,146.0,0
63,117,0.0027,0.0004,100.0,518.67,643.15,1588.39,1412.48,14.62,21.61,551.95,2388.14,9048.52,1.3,47.52,521.01,2388.11,8132.75,8.4608,0.03,393,2388,100.0,38.82,23.2239,4,100.79,0
63,118,-0.0002,-0.0003,100.0,518.67,642.47,1582.72,1410.32,14.62,21.61,553.11,2388.11,9048.12,1.3,47.68,521.45,2388.11,8128.99,8.4489,0.03,394,2388,100.0,38.78,23.2716,4,135.36,0
63,119,0.0013,0.0002,100.0,518.67,642.43,1597.89,1408.48,14.62,21.61,552.75,2388.12,9058.15,1.3,47.49,520.75,2388.13,8128.9,8.3878,0.03,393,2388,100.0,38.7,23.283,4,143.75,0
63,120,0.0008,0.0005,100.0,518.67,642.94,1586.96,1409.89,14.62,21.61,553.98,2388.09,9045.49,1.3,47.48,521.08,2388.13,8133.29,8.4385,0.03,395,2388,100.0,38.86,23.3728,4,131.84,0
63,121,0.0003,-0.0002,100.0,518.67,643.29,1586.56,1404.17,14.62,21.61,553.23,2388.15,9043.27,1.3,47.7,521.17,2388.17,8126.79,8.435,0.03,394,2388,100.0,38.88,23.3641,4,146.71,0
63,122,-0.0026,0.0005,100.0,518.67,642.84,1583.16,1410.64,14.62,21.61,553.58,2388.1,9050.04,1.3,47.66,521.02,2388.11,8130.64,8.4223,0.03,394,2388,100.0,38.93,23.3398,4,138.0,0
63,123,-0.0005,-0.0004,100.0,518.67,642.95,1583.75,1417.07,14.62,21.61,553.53,2388.1,9045.46,1.3,47.51,521.18,2388.09,8133.11,8.4201,0.03,393,2388,100.0,38.78,23.1976,4,103.14,0
63,124,-0.0002,-0.0002,100.0,518.67,642.72,1588.57,1416.55,14.62,21.61,553.84,2388.11,9055.19,1.3,47.41,521.12,2388.12,8130.81,8.4529,0.03,394,2388,100.0,38.86,23.3304,4,128.12,0
63,125,-0.0019,-0.0003,100.0,518.67,642.39,1588.49,1419.4,14.62,21.61,553.03,2388.13,9045.56,1.3,47.6,521.6,2388.11,8130.52,8.4623,0.03,395,2388,100.0,38.75,23.2655,4,123.34,0
63,126,0.0039,-0.0003,100.0,518.67,642.35,1586.87,1409.68,14.62,21.61,553.24,2388.17,9043.22,1.3,47.75,521.08,2388.11,8128.56,8.4066,0.03,394,2388,100.0,38.73,23.2981,4,128.59,0
63,127,0.0049,0.0002,100.0,518.67,642.7,1592.26,1404.45,14.62,21.61,552.99,2388.19,9055.06,1.3,47.76,521.34,2388.14,8127.29,8.4491,0.03,392,2388,100.0,38.71,23.3036,4,113.07,0
63,128,-0.0041,-0.0002,100.0,518.67,642.52,1592.61,1418.92,14.62,21.61,553.0,2388.07,9044.96,1.3,47.68,521.33,2388.13,8124.68,8.4422,0.03,394,2388,100.0,38.79,23.3753,4,128.49,0
63,129,0.0003,-0.0004,100.0,518.67,642.53,1588.05,1411.22,14.62,21.61,552.75,2388.17,9054.39,1.3,47.62,520.96,2388.11,8128.69,8.4517,0.03,393,2388,100.0,38.72,23.2731,4,122.3,0
63,130,0.0001,-0.0001,100.0,518.67,642.55,1588.67,1407.92,14.62,21.61,552.97,2388.11,9051.0,1.3,47.64,521.26,2388.15,8128.57,8.4386,0.03,393,2388,100.0,38.66,23.2511,4,131.04,0
63,131,-0.0017,-0.0,100.0,518.67,642.5,1587.92,1409.58,14.62,21.61,553.81,2388.11,9053.67,1.3,47.78,521.51,2388.11,8131.05,8.4464,0.03,394,2388,100.0,38.77,23.2631,4,132.98,0
63,132,-0.0049,-0.0001,100.0,518.67,642.62,1595.02,1398.12,14.62,21.61,553.15,2388.15,9048.28,1.3,47.52,521.45,2388.14,8130.32,8.4543,0.03,395,2388,100.0,38.84,23.3347,4,138.53,0
63,133,0.002,0.0002,100.0,518.67,642.36,1596.33,1408.47,14.62,21.61,553.02,2388.11,9049.81,1.3,47.82,521.52,2388.15,8129.89,8.4453,0.03,394,2388,100.0,38.72,23.3494,4,116.33,0
63,134,-0.0013,-0.0004,100.0,518.67,642.4,1586.13,1403.88,14.62,21.61,553.15,2388.15,9056.93,1.3,47.46,521.57,2388.1,8131.57,8.4266,0.03,393,2388,100.0,38.88,23.1981,4,129.73,0
63,135,0.0002,-0.0002,100.0,518.67,642.59,1596.82,1403.1,14.62,21.61,552.86,2388.17,9043.76,1.3,47.7,520.85,2388.18,8126.52,8.4722,0.03,393,2388,100.0,38.62,23.29,4,78.17,0
63,136,-0.0037,0.0001,100.0,518.67,642.85,1588.76,1415.23,14.62,21.61,552.96,2388.16,9048.66,1.3,47.76,521.15,2388.16,8128.64,8.4592,0.03,395,2388,100.0,38.8,23.2883,1,83.04,0
63,137,-0.0009,0.0003,100.0,518.67,642.73,1592.99,1413.32,14.62,21.61,552.67,2388.21,9047.13,1.3,47.82,521.32,2388.11,8128.81,8.466,0.03,393,2388,100.0,38.64,23.2397,1,76.44,0
63,138,-0.0008,-0.0002,100.0,518.67,642.46,1591.5,1412.73,14.62,21.61,552.72,2388.15,9043.9,1.3,47.59,521.52,2388.15,8134.08,8.4392,0.03,394,2388,100.0,38.7,23.2481,4,152.53,0
63,139,0.0012,0.0004,100.0,518.67,643.28,1593.65,1412.85,14.62,21.61,552.97,2388.11,9049.95,1.3,47.67,521.09,2388.22,8132.88,8.4663,0.03,394,2388,100.0,38.71,23.1543,1,76.48,0
63,140,0.0008,0.0001,100.0,518.67,642.9,1594.41,1417.01,14.62,21.61,551.93,2388.15,9050.17,1.3,47.78,521.18,2388.18,8124.54,8.4714,0.03,394,2388,100.0,38.83,23.249,1,62.53,0
63,141,0.0001,0.0001,100.0,518.67,642.52,1594.27,1414.98,14.62,21.61,552.43,2388.14,9051.97,1.3,47.6,521.3,2388.11,8131.9,8.4181,0.03,395,2388,100.0,38.93,23.2341,4,134.59,0
63,142,0.0012,0.0004,100.0,518.67,643.7,1591.73,1416.08,14.62,21.61,553.54,2388.16,9048.3,1.3,47.63,520.94,2388.11,8124.79,8.467,0.03,393,2388,100.0,38.73,23.164,1,83.09,0
63,143,-0.0004,-0.0005,100.0,518.67,642.67,1596.63,1414.02,14.62,21.61,552.47,2388.13,9051.47,1.3,47.64,521.22,2388.19,8130.79,8.4256,0.03,393,2388,100.0,38.83,23.196,4,84.74,0
63,144,0.0026,0.0001,100.0,518.67,642.91,1591.95,1412.34,14.62,21.61,552.97,2388.18,9048.41,1.3,47.61,520.84,2388.19,8131.7,8.434,0.03,392,2388,100.0,38.75,23.2423,4,80.39,0
63,145,-0.0019,-0.0004,100.0,518.67,642.39,1585.18,1411.07,14.62,21.61,552.21,2388.15,9054.19,1.3,47.51,521.69,2388.13,8130.52,8.4456,0.03,392,2388,100.0,38.64,23.2652,4,124.46,0
63,146,0.0014,0.0002,100.0,518.67,642.9,1591.24,1411.43,14.62,21.61,553.55,2388.19,9051.65,1.3,47.53,521.32,2388.13,8126.02,8.4701,0.03,392,2388,100.0,38.87,23.2017,4,123.78,0
63,147,0.001,-0.0,100.0,518.67,642.52,1591.91,1415.41,14.62,21.61,553.19,2388.21,9042.92,1.3,47.65,521.33,2388.17,8126.35,8.4328,0.03,394,2388,100.0,38.83,23.1412,4,104.06,0
63,148,0.0004,0.0001,100.0,518.67,642.54,1592.37,1415.44,14.62,21.61,553.34,2388.17,9046.49,1.3,47.6,520.74,2388.15,8133.32,8.4124,0.03,393,2388,100.0,38.69,23.2834,4,109.79,0
63,149,-0.0006,0.0003,100.0,518.67,642.61,1590.39,1410.5,14.62,21.61,552.85,2388.15,9044.65,1.3,47.64,521.46,2388.17,8127.66,8.4313,0.03,392,2388,100.0,38.75,23.2809,4,144.38,0
63,150,0.0012,0.0002,100.0,518.67,641.86,1580.24,1404.05,14.62,21.61,552.95,2388.22,9042.26,1.3,47.59,520.82,2388.17,8128.08,8.4744,0.03,394,2388,100.0,38.86,23.2569,4,139.74,0
63,151,-0.0026,0.0002,100.0,518.67,642.43,1589.88,1408.49,14.62,21.61,552.26,2388.17,9050.02,1.3,47.75,521.45,2388.18,8127.52,8.4402,0.03,394,2388,100.0,38.6,23.2343,4,98.99,0
63,152,0.0019,-0.0003,100.0,518.67,642.86,1590.36,1412.42,14.62,21.61,552.12,2388.15,9052.27,1.3,47.56,520.95,2388.13,8134.56,8.516,0.03,394,2388,100.0,38.69,23.2466,1,89.78,0
63,153,0.0023,0.0001,100.0,518.67,642.91,1594.93,1408.57,14.62,21.61,552.57,2388.14,9049.41,1.3,47.69,521.41,2388.15,8125.67,8.4949,0.03,393,2388,100.0,38.63,23.2806,1,82.2,0
63,154,-0.0012,-0.0,100.0,518.67,642.59,1593.61,1409.96,14.62,21.61,552.64,2388.14,9054.83,1.3,47.62,521.09,2388.17,8123.81,8.4388,0.03,394,2388,100.0,38.75,23.2711,4,114.77,0
63,155,-0.0019,-0.0003,100.0,518.67,643.26,1592.19,1412.74,14.62,21.61,552.8,2388.19,9052.57,1.3,47.79,521.17,2388.17,8131.3,8.4704,0.03,393,2388,100.0,38.8,23.2344,1,69.06,0
64,1,-0.0022,0.0003,100.0,518.67,641.9,1587.19,1395.13,14.62,21.61,553.73,2388.06,9049.87,1.3,47.27,522.11,2388.06,8135.38,8.4356,0.03,392,2388,100.0,38.99,23.3699,2,164.0,0
64,2,0.0003,-0.0002,100.0,518.67,642.77,1586.61,1406.21,14.62,21.61,554.01,2388.07,9056.69,1.3,47.25,522.32,2388.05,8134.4,8.4076,0.03,392,2388,100.0,39.03,23.5109,2,169.88,0
64,3,0.0046,-0.0005,100.0,518.67,642.31,1587.25,1400.39,14.62,21.61,554.07,2388.04,9063.24,1.3,47.36,522.05,2388.09,8141.94,8.3998,0.03,393,2388,100.0,38.8,23.4245,2,149.74,0
64,4,-0.0015,-0.0001,100.0,518.67,642.3,1588.59,1403.32,14.62,21.61,553.91,2388.08,9055.84,1.3,47.39,521.71,2388.02,8139.14,8.4739,0.03,392,2388,100.0,38.88,23.3481,2,147.92,0
64,5,-0.0003,0.0002,100.0,518.67,642.83,1591.82,1394.9,14.62,21.61,554.3,2388.04,9061.93,1.3,47.42,522.38,2388.01,8137.21,8.4192,0.03,392,2388,100.0,39.04,23.3805,0,153.11,0
64,6,0.0011,-0.0003,100.0,518.67,642.86,1585.48,1407.92,14.62,21.61,554.18,2388.01,9054.08,1.3,47.49,522.3,2388.07,8136.01,8.4231,0.03,392,2388,100.0,39.01,23.3166,2,161.89,0
64,7,0.0031,0.0003,100.0,518.67,642.7,1590.05,1397.0,14.62,21.61,554.17,2388.04,9058.74,1.3,47.29,522.14,2388.12,8144.28,8.4125,0.03,393,2388,100.0,39.07,23.3898,2,160.45,0
64,8,0.0014,-0.0001,100.0,518.67,642.31,1595.45,1400.99,14.62,21.61,554.32,2388.05,9045.36,1.3,47.29,522.1,2388.08,8136.5,8.41,0.03,392,2388,100.0,38.88,23.2636,2,183.2,0
64,9,0.0023,-0.0004,100.0,518.67,642.89,1583.29,1407.11,14.62,21.61,554.02,2388.11,9051.06,1.3,47.42,521.44,2388.05,8144.81,8.4034,0.03,393,2388,100.0,38.92,23.3728,2,145.69,0
64,10,0.0054,0.0002,100.0,518.67,641.96,1589.35,1395.16,14.62,21.61,554.15,2388.07,9058.52,1.3,47.33,521.94,2387.99,8138.89,8.4199,0.03,392,2388,100.0,38.95,23.2388,2,139.57,0
64,11,0.0017,0.0004,100.0,518.67,642.7,1588.49,1400.73,14.62,21.61,554.35,2388.05,9052.66,1.3,47.29,522.51,2388.03,8137.12,8.4283,0.03,391,2388,100.0,39.14,23.3668,0,176.8,0
64,12,0.0013,0.0001,100.0,518.67,641.65,1585.63,1407.11,14.62,21.61,554.23,2388.07,9059.68,1.3,47.42,521.98,2388.04,8142.32,8.3923,0.03,393,2388,100.0,38.86,23.4196,2,150.99,0
64,13,0.0013,-0.0005,100.0,518.67,642.49,1586.55,1399.76,14.62,21.61,554.21,2388.07,9048.86,1.3,47.23,522.59,2388.07,8142.73,8.4217,0.03,391,2388,100.0,38.83,23.3354,2,167.22,0
64,14,0.0007,-0.0004,100.0,518.67,643.02,1587.29,1406.97,14.62,21.61,553.38,2388.09,9055.36,1.3,47.24,521.47,2388.03,8135.4,8.4055,0.03,393,2388,100.0,38.88,23.3236,2,136.94,0
64,15,0.0008,-0.0002,100.0,518.67,642.07,1585.58,1403.27,14.62,21.61,554.07,2388.08,9057.33,1.3,47.49,522.21,2388.08,8139.02,8.4039,0.03,391,2388,100.0,38.88,23.3958,2,152.68,0
64,16,0.0003,0.0001,100.0,518.67,642.26,1581.69,1406.17,14.62,21.61,553.79,2388.08,9060.11,1.3,47.33,521.64,2388.06,8135.86,8.4021,0.03,392,2388,100.0,39.01,23.4266,2,160.45,0
64,17,0.003,0.0002,100.0,518.67,642.66,1580.84,1405.53,14.62,21.61,554.08,2388.08,9048.09,1.3,47.55,521.98,2388.09,8142.18,8.4235,0.03,391,2388,100.0,38.87,23.4557,2,159.84,0
64,18,-0.0019,0.0001,100.0,518.67,642.54,1581.77,1407.92,14.62,21.61,553.81,2388.1,9048.56,1.3,47.35,522.02,2388.02,8136.63,8.4004,0.03,392,2388,100.0,38.87,23.3812,2,174.58,0
64,19,-0.0006,0.0004,100.0,518.67,642.92,1586.01,1401.61,14.62,21.61,554.56,2388.03,9051.83,1.3,47.45,521.5,2388.04,8138.96,8.4049,0.03,392,2388,100.0,39.0,23.2989,2,157.63,0
64,20,0.0003,0.0001,100.0,518.67,642.41,1580.63,1408.79,14.62,21.61,553.64,2388.09,9062.16,1.3,47.23,522.05,2388.06,8138.44,8.478,0.03,394,2388,100.0,38.78,23.2661,2,180.21,0
64,21,0.0005,-0.0005,100.0,518.67,642.59,1588.77,1403.58,14.62,21.61,553.56,2388.07,9058.05,1.3,47.29,521.76,2388.08,8137.09,8.3779,0.03,392,2388,100.0,38.85,23.3067,2,165.42,0
64,22,0.0029,-0.0004,100.0,518.67,642.5,1580.39,1406.9,14.62,21.61,554.08,2388.0,9059.09,1.3,47.26,521.32,2388.07,8140.64,8.397,0.03,392,2388,100.0,38.94,23.4286,2,160.91,0
64,23,-0.0009,-0.0002,100.0,518.67,642.67,1587.05,1406.3,14.62,21.61,553.43,2388.08,9062.85,1.3,47.53,521.64,2388.04,8141.5,8.4317,0.03,393,2388,100.0,38.72,23.3938,2,132.51,0
64,24,0.0008,-0.0003,100.0,518.67,642.89,1584.86,1403.33,14.62,21.61,553.85,2388.04,9058.14,1.3,47.41,522.06,2388.13,8137.76,8.4027,0.03,392,2388,100.0,38.94,23.4084,2,165.91,0
64,25,0.0012,-0.0002,100.0,518.67,641.7,1587.02,1399.19,14.62,21.61,554.4,2388.06,9052.55,1.3,47.29,522.1,2388.08,8136.66,8.3828,0.03,392,2388,100.0,38.83,23.3199,0,182.28,0
64,26,-0.0008,-0.0001,100.0,518.67,642.04,1580.74,1400.02,14.62,21.61,554.28,2388.04,9057.21,1.3,47.26,521.79,2388.11,8139.03,8.3946,0.03,391,2388,100.0,39.02,23.3154,0,156.49,0
64,27,-0.0021,0.0003,100.0,518.67,642.38,1589.95,1400.22,14.62,21.61,554.11,2388.1,9056.94,1.3,47.39,522.22,2388.02,8135.84,8.4203,0.03,392,2388,100.0,38.91,23.3394,2,160.99,0
64,28,0.0007,0.0003,100.0,518.67,642.89,1584.96,1406.76,14.62,21.61,554.6,2388.04,9064.22,1.3,47.4,522.07,2387.99,8137.34,8.4074,0.03,392,2388,100.0,38.87,23.4303,2,185.75,0
64,29,-0.0025,-0.0004,100.0,518.67,642.53,1584.85,1403.94,14.62,21.61,553.74,2388.03,9058.72,1.3,47.46,521.86,2388.05,8138.63,8.4196,0.03,392,2388,100.0,38.97,23.3246,2,156.1,0
64,30,0.0013,0.0,100.0,518.67,641.74,1581.51,1399.52,14.62,21.61,554.03,2388.03,9052.35,1.3,47.32,522.67,2388.02,8138.96,8.409,0.03,392,2388,100.0,38.9,23.3438,0,165.88,0
64,31,-0.001,0.0001,100.0,518.67,642.22,1583.54,1399.92,14.62,21.61,554.02,2388.08,9049.16,1.3,47.42,521.74,2388.03,8141.38,8.441,0.03,393,2388,100.0,38.93,23.4154,2,154.34,0
64,32,-0.0005,0.0003,100.0,518.67,641.86,1595.09,1403.2,14.62,21.61,553.0,2388.09,9058.28,1.3,47.21,521.67,2388.08,8135.26,8.4298,0.03,392,2388,100.0,38.89,23.3936,2,148.91,0
64,33,-0.0003,-0.0004,100.0,518.67,642.33,1589.96,1403.4,14.62,21.61,553.93,2388.05,9059.64,1.3,47.46,522.43,2388.07,8138.84,8.403,0.03,391,2388,100.0,38.97,23.3632,2,162.62,0
64,34,0.0025,0.0001,100.0,518.67,642.51,1586.48,1403.69,14.62,21.61,553.49,2388.01,9054.95,1.3,47.33,522.26,2388.05,8136.85,8.4349,0.03,393,2388,100.0,38.81,23.3774,2,160.35,0
64,35,0.0032,-0.0001,100.0,518.67,642.71,1584.18,1397.54,14.62,21.61,554.26,2388.09,9062.23,1.3,47.41,521.96,2388.05,8138.67,8.4115,0.03,392,2388,100.0,38.98,23.3956,2,150.26,0
64,36,0.0022,-0.0002,100.0,518.67,642.29,1586.25,1407.38,14.62,21.61,554.03,2388.01,9051.3,1.3,47.16,522.18,2388.08,8137.79,8.4168,0.03,392,2388,100.0,39.05,23.3891,0,176.13,0
64,37,-0.0018,-0.0002,100.0,518.67,642.32,1592.33,1401.82,14.62,21.61,553.7,2388.04,9057.98,1.3,47.34,522.24,2388.07,8139.48,8.4538,0.03,393,2388,100.0,38.89,23.3559,2,171.31,0
64,38,0.0006,-0.0005,100.0,518.67,642.11,1591.28,1400.02,14.62,21.61,553.2,2388.03,9059.03,1.3,47.46,521.86,2388.05,8137.84,8.4086,0.03,391,2388,100.0,38.94,23.411,2,152.4,0
64,39,0.0024,-0.0002,100.0,518.67,642.37,1583.93,1407.97,14.62,21.61,553.43,2388.02,9051.54,1.3,47.21,521.38,2388.07,8135.62,8.4136,0.03,393,2388,100.0,38.95,23.3678,2,183.11,0
64,40,-0.0012,-0.0004,100.0,518.67,641.94,1589.52,1398.12,14.62,21.61,554.45,2388.1,9062.54,1.3,47.49,522.08,2388.07,8141.55,8.4123,0.03,391,2388,100.0,39.04,23.3552,2,143.33,0
64,41,-0.0007,-0.0001,100.0,518.67,643.0,1587.63,1409.06,14.62,21.61,553.94,2388.01,9059.48,1.3,47.37,522.32,2388.06,8140.57,8.4282,0.03,392,2388,100.0,38.99,23.3404,2,169.68,0
64,42,-0.0017,-0.0005,100.0,518.67,642.44,1595.41,1406.18,14.62,21.61,554.24,2388.05,9052.5,1.3,47.44,521.62,2388.07,8144.34,8.4376,0.03,392,2388,100.0,38.95,23.4597,2,183.9,0
64,43,0.0041,-0.0005,100.0,518.67,642.17,1586.03,1402.73,14.62,21.61,553.78,2388.04,9058.98,1.3,47.45,521.68,2388.07,8132.3,8.4168,0.03,392,2388,100.0,38.9,23.417,2,161.81,0
64,44,-0.0046,-0.0001,100.0,518.67,642.54,1587.62,1404.3,14.62,21.61,553.72,2388.07,9054.48,1.3,47.31,522.09,2388.1,8140.02,8.4442,0.03,393,2388,100.0,38.9,23.289,2,140.68,0
64,45,-0.0001,0.0002,100.0,518.67,641.87,1578.61,1407.21,14.62,21.61,554.35,2388.09,9064.9,1.3,47.23,522.0,2388.03,8144.43,8.4276,0.03,390,2388,100.0,38.93,23.3471,0,147.59,0
64,46,0.0006,0.0002,100.0,518.67,641.65,1584.78,1402.42,14.62,21.6,554.24,2387.99,9058.04,1.3,47.48,522.51,2387.99,8133.49,8.3883,0.03,393,2388,100.0,38.98,23.409,0,187.03,0
64,47,-0.001,0.0002,100.0,518.67,642.54,1593.97,1409.02,14.62,21.61,554.5,2388.05,9060.98,1.3,47.58,521.56,2388.03,8138.75,8.4133,0.03,394,2388,100.0,38.98,23.4735,2,148.7,0
64,48,-0.0019,0.0,100.0,518.67,642.66,1597.17,1410.8,14.62,21.61,554.14,2388.05,9062.84,1.3,47.4,521.92,2388.05,8135.83,8.4038,0.03,392,2388,100.0,38.85,23.3768,2,135.27,0
64,49,-0.0019,0.0004,100.0,518.67,641.91,1586.0,1404.88,14.62,21.61,554.18,2388.02,9051.15,1.3,47.31,521.97,2388.09,8137.74,8.4432,0.03,392,2388,100.0,38.91,23.3584,2,173.38,0
64,50,0.0023,-0.0002,100.0,518.67,642.63,1589.78,1401.71,14.62,21.61,553.98,2388.05,9059.92,1.3,47.4,522.2,2388.08,8134.96,8.4466,0.03,393,2388,100.0,39.04,23.4134,2,171.39,0
64,51,0.0046,0.0004,100.0,518.67,642.89,1585.75,1406.37,14.62,21.61,554.37,2388.02,9064.17,1.3,47.3,521.78,2388.03,8140.39,8.4275,0.03,392,2388,100.0,39.04,23.2185,2,142.37,0
64,52,0.0012,-0.0003,100.0,518.67,642.19,1579.65,1402.73,14.62,21.61,554.36,2388.04,9059.43,1.3,47.56,522.18,2388.04,8139.74,8.4206,0.03,392,2388,100.0,39.01,23.415,0,157.09,0
64,53,0.001,0.0002,100.0,518.67,642.36,1585.33,1404.69,14.62,21.61,553.67,2387.98,9061.96,1.3,47.4,522.8,2388.04,8142.29,8.4225,0.03,392,2388,100.0,38.78,23.4056,2,167.11,0
64,54,0.0011,-0.0,100.0,518.67,642.69,1590.72,1406.77,14.62,21.61,553.88,2388.05,9045.69,1.3,47.26,521.59,2388.03,8138.8,8.4117,0.03,393,2388,100.0,39.0,23.3044,2,157.53,0
64,55,-0.0029,-0.0002,100.0,518.67,642.41,1596.59,1408.08,14.62,21.61,553.85,2388.02,9061.22,1.3,47.4,521.86,2388.07,8140.64,8.4409,0.03,391,2388,100.0,38.85,23.3121,2,148.37,0
64,56,0.0024,0.0,100.0,518.67,642.11,1590.82,1404.89,14.62,21.61,553.83,2388.07,9056.9,1.3,47.32,522.35,2388.02,8144.7,8.3653,0.03,392,2388,100.0,38.76,23.4038,2,165.1,0
64,57,0.0018,-0.0005,100.0,518.67,642.69,1586.57,1404.33,14.62,21.61,553.8,2388.05,9055.72,1.3,47.4,522.25,2388.06,8137.47,8.4071,0.03,393,2388,100.0,39.01,23.413,2,164.59,0
64,58,0.0023,0.0004,100.0,518.67,642.91,1592.03,1402.25,14.62,21.61,554.36,2387.99,9055.35,1.3,47.16,521.58,2388.02,8144.55,8.3693,0.03,393,2388,100.0,38.75,23.399,2,158.04,0
64,59,0.0001,-0.0,100.0,518.67,642.52,1583.93,1401.54,14.62,21.61,554.78,2388.06,9057.51,1.3,47.25,521.75,2388.0,8138.5,8.4304,0.03,394,2388,100.0,38.95,23.3673,2,164.82,0
64,60,-0.0009,-0.0004,100.0,518.67,642.12,1598.47,1402.58,14.62,21.61,553.66,2388.1,9060.04,1.3,47.41,521.64,2388.03,8143.2,8.4553,0.03,390,2388,100.0,39.14,23.374,2,148.6,0
64,61,0.0011,-0.0003,100.0,518.67,642.51,1590.19,1401.63,14.62,21.61,553.37,2388.04,9069.59,1.3,47.39,521.78,2388.11,8142.67,8.4016,0.03,393,2388,100.0,38.96,23.484,2,136.38,0
64,62,-0.0014,0.0004,100.0,518.67,642.08,1585.98,1395.31,14.62,21.61,553.91,2388.07,9050.12,1.3,47.37,522.23,2388.11,8136.28,8.4285,0.03,391,2388,100.0,38.96,23.3205,2,165.29,0
64,63,-0.0018,0.0003,100.0,518.67,642.93,1586.67,1393.15,14.62,21.61,554.97,2388.08,9060.24,1.3,47.53,521.89,2388.07,8140.43,8.4469,0.03,393,2388,100.0,38.87,23.267,2,159.19,0
64,64,0.0015,0.0004,100.0,518.67,642.43,1587.72,1396.68,14.62,21.61,553.36,2388.13,9061.68,1.3,47.25,522.49,2388.05,8145.31,8.4007,0.03,394,2388,100.0,38.86,23.2681,2,149.03,0
64,65,-0.0001,-0.0003,100.0,518.67,642.89,1589.1,1400.94,14.62,21.61,553.6,2388.06,9054.37,1.3,47.34,522.21,2388.07,8138.3,8.4255,0.03,392,2388,100.0,38.89,23.5177,2,170.53,0
64,66,0.0029,-0.0004,100.0,518.67,642.7,1585.1,1406.76,14.62,21.61,552.74,2388.07,9061.84,1.3,47.51,521.99,2388.08,8136.62,8.4245,0.03,392,2388,100.0,38.87,23.4108,2,147.64,0
64,67,0.0013,0.0004,100.0,518.67,642.18,1584.17,1406.88,14.62,21.61,554.13,2388.05,9061.86,1.3,47.6,521.23,2388.09,8135.59,8.4331,0.03,393,2388,100.0,38.99,23.3264,2,121.82,0
64,68,-0.0006,-0.0,100.0,518.67,642.99,1588.78,1413.34,14.62,21.61,553.51,2388.07,9060.01,1.3,47.47,522.43,2387.99,8133.54,8.4381,0.03,393,2388,100.0,38.99,23.4245,2,144.37,0
